epoch,gender_fairness,age_fairness,gender_male,gender_female,age_child_(0-12),age_teen_(13-19),age_young_adult_(20-40),age_adult_(41-60),age_senior_(60+)
28,0.979195523677606,0.8422698427296974,0.7583965330444203,0.7745098039215687,0.8153526970954357,0.6935483870967742,0.7671480144404332,0.7679324894514767,0.6867469879518072
29,0.9764233629956054,0.8401321020121093,0.7573131094257854,0.775599128540305,0.8174273858921162,0.6935483870967742,0.7671480144404332,0.7658227848101266,0.6867469879518072
30,0.979260176443275,0.8401321020121093,0.761646803900325,0.7777777777777778,0.8174273858921162,0.6975806451612904,0.7689530685920578,0.7742616033755274,0.6867469879518072
31,0.980614021205887,0.8233033399420466,0.7605633802816901,0.775599128540305,0.8195020746887967,0.6935483870967742,0.7689530685920578,0.770042194092827,0.6746987951807228
32,0.9764995567812469,0.8253929423276863,0.7605633802816901,0.7788671023965141,0.8174273858921162,0.6975806451612904,0.7725631768953068,0.7721518987341772,0.6746987951807228
33,0.979260176443275,0.8380051852981547,0.761646803900325,0.7777777777777778,0.8195020746887967,0.6975806451612904,0.7707581227436823,0.770042194092827,0.6867469879518072
34,0.9778905817909068,0.8380051852981547,0.761646803900325,0.7788671023965141,0.8195020746887967,0.7016129032258065,0.7707581227436823,0.770042194092827,0.6867469879518072
35,0.9778905817909068,0.8380051852981547,0.761646803900325,0.7788671023965141,0.8195020746887967,0.7016129032258065,0.7707581227436823,0.770042194092827,0.6867469879518072
36,0.9792816068005668,0.8401321020121093,0.7627302275189599,0.7788671023965141,0.8174273858921162,0.7096774193548387,0.7725631768953068,0.7679324894514767,0.6867469879518072
37,0.9806920595338252,0.8380051852981547,0.7648970747562297,0.7799564270152506,0.8195020746887967,0.7137096774193549,0.7725631768953068,0.770042194092827,0.6867469879518072
38,0.9820985779498361,0.833783496707232,0.7670639219934995,0.7810457516339869,0.8236514522821576,0.7096774193548387,0.7725631768953068,0.7742616033755274,0.6867469879518072
39,0.9793667321140925,0.8484112773512186,0.7670639219934995,0.7832244008714597,0.8236514522821576,0.7096774193548387,0.7743682310469314,0.7742616033755274,0.6987951807228916
40,0.9766001594245046,0.863039057995205,0.7648970747562297,0.7832244008714597,0.8236514522821576,0.7137096774193549,0.7725631768953068,0.7679324894514767,0.7108433734939759
41,0.9780065005417119,0.8462795907247079,0.7670639219934995,0.7843137254901961,0.8257261410788381,0.7137096774193549,0.776173285198556,0.770042194092827,0.6987951807228916
42,0.9766251354279524,0.8616234663199805,0.7659804983748646,0.7843137254901961,0.8236514522821576,0.7096774193548387,0.776173285198556,0.770042194092827,0.7108433734939759
43,0.9766500421498371,0.8462795907247079,0.7670639219934995,0.7854030501089324,0.8257261410788381,0.7137096774193549,0.776173285198556,0.7721518987341772,0.6987951807228916
44,0.9780294913619132,0.8420481927710843,0.7681473456121344,0.7854030501089324,0.8298755186721992,0.7137096774193549,0.776173285198556,0.770042194092827,0.6987951807228916
45,0.9821678389981412,0.844158589244195,0.771397616468039,0.7854030501089324,0.8278008298755186,0.717741935483871,0.7779783393501805,0.7742616033755274,0.6987951807228916
46,0.9766996488988191,0.8420481927710843,0.7692307692307693,0.7875816993464052,0.8298755186721992,0.7137096774193549,0.779783393501805,0.7721518987341772,0.6987951807228916
47,0.9780524184956318,0.8420481927710843,0.7692307692307693,0.7864923747276689,0.8298755186721992,0.7137096774193549,0.779783393501805,0.770042194092827,0.6987951807228916
48,0.9780752822071274,0.8565662650602409,0.7703141928494042,0.7875816993464052,0.8298755186721992,0.7137096774193549,0.779783393501805,0.7721518987341772,0.7108433734939759
49,0.9767243494968963,0.8399483219661689,0.7703141928494042,0.7886710239651417,0.8319502074688797,0.7137096774193549,0.779783393501805,0.7742616033755274,0.6987951807228916
50,0.9821850343484302,0.8399483219661689,0.7724810400866738,0.7864923747276689,0.8319502074688797,0.7137096774193549,0.7779783393501805,0.7763713080168776,0.6987951807228916
51,0.9849401115836292,0.8399483219661689,0.7746478873239436,0.7864923747276689,0.8319502074688797,0.717741935483871,0.779783393501805,0.7763713080168776,0.6987951807228916
52,0.9780752822071274,0.844158589244195,0.7703141928494042,0.7875816993464052,0.8278008298755186,0.717741935483871,0.779783393501805,0.7742616033755274,0.6987951807228916
53,0.9808265488237435,0.8234130552058981,0.7724810400866738,0.7875816993464052,0.8340248962655602,0.7137096774193549,0.779783393501805,0.7763713080168776,0.6867469879518072
54,0.980845549283803,0.8234130552058981,0.7735644637053087,0.7886710239651417,0.8340248962655602,0.717741935483871,0.7815884476534296,0.7763713080168776,0.6867469879518072
55,0.9794718160215008,0.8234130552058981,0.7724810400866738,0.7886710239651417,0.8340248962655602,0.717741935483871,0.779783393501805,0.7763713080168776,0.6867469879518072
56,0.980845549283803,0.837858898279686,0.7735644637053087,0.7886710239651417,0.8340248962655602,0.717741935483871,0.779783393501805,0.7763713080168776,0.6987951807228916
57,0.9822021821320518,0.8399483219661689,0.7735644637053087,0.7875816993464052,0.8319502074688797,0.717741935483871,0.779783393501805,0.7763713080168776,0.6987951807228916
58,0.9863176502012286,0.8565662650602409,0.7757313109425785,0.7864923747276689,0.8298755186721992,0.717741935483871,0.779783393501805,0.7784810126582279,0.7108433734939759
59,0.9822021821320518,0.8254664543460625,0.7735644637053087,0.7875816993464052,0.8319502074688797,0.717741935483871,0.779783393501805,0.7784810126582279,0.6867469879518072
60,0.9863176502012286,0.8420481927710843,0.7757313109425785,0.7864923747276689,0.8298755186721992,0.717741935483871,0.779783393501805,0.7805907172995781,0.6987951807228916
61,0.9877047153652846,0.8544301895862751,0.7778981581798483,0.7875816993464052,0.8319502074688797,0.7217741935483871,0.779783393501805,0.7805907172995781,0.7108433734939759
62,0.9877047153652846,0.8565662650602409,0.7778981581798483,0.7875816993464052,0.8298755186721992,0.7217741935483871,0.7815884476534296,0.7805907172995781,0.7108433734939759
63,0.9822363357866029,0.8399483219661689,0.7757313109425785,0.789760348583878,0.8319502074688797,0.7217741935483871,0.7815884476534296,0.7805907172995781,0.6987951807228916
64,0.9808833931753266,0.837858898279686,0.7757313109425785,0.7908496732026143,0.8340248962655602,0.7258064516129032,0.779783393501805,0.7805907172995781,0.6987951807228916
65,0.9836081742444054,0.8544301895862751,0.7768147345612134,0.789760348583878,0.8319502074688797,0.7217741935483871,0.7815884476534296,0.7805907172995781,0.7108433734939759
66,0.9877142155953142,0.8565662650602409,0.7789815817984832,0.7886710239651417,0.8298755186721992,0.7258064516129032,0.779783393501805,0.7848101265822784,0.7108433734939759
67,0.987723689617813,0.8689120572063815,0.7800650054171181,0.789760348583878,0.8319502074688797,0.7298387096774194,0.779783393501805,0.7827004219409283,0.7228915662650602
68,0.9890803486735928,0.8523047413534736,0.7789815817984832,0.7875816993464052,0.8340248962655602,0.7217741935483871,0.776173285198556,0.7848101265822784,0.7108433734939759
69,0.987723689617813,0.8523047413534736,0.7800650054171181,0.789760348583878,0.8340248962655602,0.7258064516129032,0.779783393501805,0.7848101265822784,0.7108433734939759
70,0.990467366533418,0.8544301895862751,0.7822318526543879,0.789760348583878,0.8319502074688797,0.7258064516129032,0.7815884476534296,0.7890295358649789,0.7108433734939759
71,0.9932091486445233,0.8544301895862751,0.7833152762730228,0.7886710239651417,0.8319502074688797,0.7258064516129032,0.7815884476534296,0.7890295358649789,0.7108433734939759
72,0.9932072485985174,0.8654108489809019,0.7822318526543879,0.7875816993464052,0.8340248962655602,0.7217741935483871,0.7779783393501805,0.7869198312236287,0.7228915662650602
73,0.9918467529332167,0.8667505844272613,0.7854821235102926,0.7919389978213508,0.8340248962655602,0.7258064516129032,0.7870036101083032,0.7890295358649789,0.7228915662650602
74,0.9932110434490231,0.8667505844272613,0.7843986998916577,0.789760348583878,0.8340248962655602,0.7258064516129032,0.7815884476534296,0.7890295358649789,0.7228915662650602
75,0.9932110434490231,0.8689120572063815,0.7843986998916577,0.789760348583878,0.8319502074688797,0.7298387096774194,0.7815884476534296,0.7890295358649789,0.7228915662650602
76,0.9945828819068255,0.8689120572063815,0.7843986998916577,0.7886710239651417,0.8319502074688797,0.7258064516129032,0.779783393501805,0.7911392405063291,0.7228915662650602
77,0.9918392049912206,0.8501898412508594,0.7833152762730228,0.789760348583878,0.8360995850622407,0.7298387096774194,0.779783393501805,0.7869198312236287,0.7108433734939759
78,0.9945828819068256,0.8544301895862751,0.7833152762730228,0.7875816993464052,0.8319502074688797,0.7298387096774194,0.779783393501805,0.7869198312236287,0.7108433734939759
79,0.9959547203646282,0.8729088289442087,0.7865655471289275,0.789760348583878,0.8360995850622407,0.7298387096774194,0.779783393501805,0.7890295358649789,0.7349397590361446
80,0.9959528307799755,0.8750802439415823,0.7876489707475623,0.7908496732026143,0.8340248962655602,0.7298387096774194,0.7815884476534296,0.7932489451476793,0.7349397590361446
81,0.9987040816937323,0.877262488938943,0.7876489707475623,0.7886710239651417,0.8319502074688797,0.7298387096774194,0.7815884476534296,0.7911392405063291,0.7349397590361446
82,0.9985600023875608,0.8799149414219226,0.7908992416034669,0.789760348583878,0.8340248962655602,0.7338709677419355,0.7833935018050542,0.7932489451476793,0.7349397590361446
83,0.9985505557199257,0.877262488938943,0.789815817984832,0.7886710239651417,0.8319502074688797,0.7298387096774194,0.7833935018050542,0.7932489451476793,0.7349397590361446
84,0.9985694232093202,0.8799149414219226,0.7919826652221018,0.7908496732026143,0.8340248962655602,0.7338709677419355,0.7833935018050542,0.7974683544303798,0.7349397590361446
85,0.9971939832324479,0.8843145161290322,0.7919826652221018,0.789760348583878,0.8298755186721992,0.7338709677419355,0.7851985559566786,0.7974683544303798,0.7349397590361446
86,0.9972052573306189,0.877262488938943,0.7930660888407367,0.7908496732026143,0.8319502074688797,0.7298387096774194,0.7870036101083032,0.79957805907173,0.7349397590361446
87,0.9972052573306189,0.8799149414219226,0.7930660888407367,0.7908496732026143,0.8340248962655602,0.7338709677419355,0.7851985559566786,0.7974683544303798,0.7349397590361446
88,0.9958448135961979,0.8777315296566077,0.7941495124593716,0.7908496732026143,0.8360995850622407,0.7338709677419355,0.7833935018050542,0.79957805907173,0.7349397590361446
89,0.9931014394540597,0.8843145161290322,0.7941495124593716,0.7886710239651417,0.8298755186721992,0.7338709677419355,0.7833935018050542,0.8016877637130801,0.7349397590361446
90,0.9931014394540597,0.8843145161290322,0.7941495124593716,0.7886710239651417,0.8298755186721992,0.7338709677419355,0.7851985559566786,0.79957805907173,0.7349397590361446
91,0.9931182585053397,0.8843145161290322,0.7952329360780065,0.789760348583878,0.8298755186721992,0.7338709677419355,0.7870036101083032,0.79957805907173,0.7469879518072289
92,0.9917297523829904,0.8843145161290322,0.7941495124593716,0.7875816993464052,0.8298755186721992,0.7338709677419355,0.7833935018050542,0.7974683544303798,0.7469879518072289
93,0.9903786219301526,0.8821092430214785,0.7952329360780065,0.7875816993464052,0.8319502074688797,0.7338709677419355,0.7815884476534296,0.79957805907173,0.7469879518072289
94,0.9931350317904939,0.8843145161290322,0.7963163596966414,0.7908496732026143,0.8298755186721992,0.7338709677419355,0.7888086642599278,0.8016877637130801,0.7469879518072289
95,0.9917670772012509,0.8821092430214785,0.7963163596966414,0.789760348583878,0.8319502074688797,0.7338709677419355,0.7870036101083032,0.79957805907173,0.7469879518072289
96,0.9944880767929333,0.8843145161290322,0.7952329360780065,0.7908496732026143,0.8298755186721992,0.7338709677419355,0.7888086642599278,0.79957805907173,0.7469879518072289
97,0.9972388955582232,0.8821092430214785,0.7963163596966414,0.7941176470588235,0.8319502074688797,0.7338709677419355,0.7924187725631769,0.8016877637130801,0.7469879518072289
98,0.9958839514066495,0.8847496389022629,0.7973997833152763,0.7941176470588235,0.8340248962655602,0.7379032258064516,0.7888086642599278,0.8037974683544303,0.7469879518072289
99,0.9999748047367095,0.8847496389022629,0.7963163596966414,0.7962962962962963,0.8340248962655602,0.7379032258064516,0.7924187725631769,0.8016877637130801,0.7469879518072289
100,0.998597531655714,0.8790098358695327,0.7952329360780065,0.7941176470588235,0.8360995850622407,0.7379032258064516,0.7888086642599278,0.79957805907173,0.7349397590361446
101,0.99725004736194,0.8847496389022629,0.7973997833152763,0.7952069716775599,0.8340248962655602,0.7379032258064516,0.7906137184115524,0.8016877637130801,0.7590361445783133
102,0.9945326841727192,0.8847496389022629,0.7984832069339112,0.7941176470588235,0.8340248962655602,0.7379032258064516,0.7888086642599278,0.8037974683544303,0.7590361445783133
103,0.9918226851113827,0.8869559971040141,0.7995666305525461,0.7930283224400871,0.8319502074688797,0.7379032258064516,0.7888086642599278,0.8059071729957806,0.7590361445783133
104,0.9945029863797371,0.8891733870967742,0.7963163596966414,0.7919389978213508,0.8298755186721992,0.7379032258064516,0.7870036101083032,0.8037974683544303,0.7469879518072289
105,0.998597531655714,0.8847496389022629,0.7952329360780065,0.7941176470588235,0.8340248962655602,0.7379032258064516,0.7870036101083032,0.79957805907173,0.7590361445783133
106,0.998597531655714,0.881196427501049,0.7952329360780065,0.7941176470588235,0.8340248962655602,0.7379032258064516,0.7870036101083032,0.8037974683544303,0.7349397590361446
107,0.9959453242108075,0.883393924826488,0.7919826652221018,0.7952069716775599,0.8319502074688797,0.7379032258064516,0.7870036101083032,0.8016877637130801,0.7349397590361446
108,0.998597531655714,0.8918027511865497,0.7952329360780065,0.7941176470588235,0.8319502074688797,0.7419354838709677,0.7851985559566786,0.8037974683544303,0.7469879518072289
109,0.9999598748094053,0.8891733870967742,0.7941495124593716,0.7941176470588235,0.8298755186721992,0.7379032258064516,0.7870036101083032,0.8037974683544303,0.7469879518072289
110,0.9999598748094053,0.8918027511865497,0.7941495124593716,0.7941176470588235,0.8319502074688797,0.7419354838709677,0.7833935018050542,0.8037974683544303,0.7469879518072289
111,0.9973003214748769,0.8918027511865497,0.7952329360780065,0.7973856209150327,0.8319502074688797,0.7419354838709677,0.7906137184115524,0.8037974683544303,0.7469879518072289
112,0.9986646174002872,0.8940322580645161,0.7952329360780065,0.7962962962962963,0.8298755186721992,0.7419354838709677,0.7888086642599278,0.8059071729957806,0.7469879518072289
113,0.99322601576507,0.8856024096385542,0.7930660888407367,0.7984749455337691,0.8298755186721992,0.7459677419354839,0.7906137184115524,0.8037974683544303,0.7349397590361446
114,0.9973077665147894,0.8856024096385542,0.7930660888407367,0.7952069716775599,0.8298755186721992,0.7419354838709677,0.7870036101083032,0.8037974683544303,0.7349397590361446
115,0.9973040389024667,0.8869559971040141,0.7941495124593716,0.7962962962962963,0.8319502074688797,0.7379032258064516,0.7888086642599278,0.8037974683544303,0.7469879518072289
116,0.9959434604046461,0.8856024096385542,0.7930660888407367,0.7962962962962963,0.8298755186721992,0.7419354838709677,0.7888086642599278,0.8037974683544303,0.7349397590361446
117,0.9986702088187713,0.8856024096385542,0.7941495124593716,0.7952069716775599,0.8298755186721992,0.7419354838709677,0.7870036101083032,0.8059071729957806,0.7349397590361446
118,0.9959434604046461,0.8856024096385542,0.7930660888407367,0.7962962962962963,0.8298755186721992,0.7379032258064516,0.7906137184115524,0.8037974683544303,0.7349397590361446
119,0.9973040389024667,0.8856024096385542,0.7941495124593716,0.7962962962962963,0.8298755186721992,0.7419354838709677,0.7888086642599278,0.8059071729957806,0.7349397590361446
120,0.991872846806262,0.8856024096385542,0.7930660888407367,0.7995642701525054,0.8298755186721992,0.7459677419354839,0.7906137184115524,0.8059071729957806,0.7349397590361446
121,0.9959416016908512,0.8856024096385542,0.7941495124593716,0.7973856209150327,0.8298755186721992,0.7419354838709677,0.7906137184115524,0.8059071729957806,0.7349397590361446
122,0.9986646174002872,0.8856024096385542,0.7952329360780065,0.7962962962962963,0.8298755186721992,0.7419354838709677,0.7906137184115524,0.8059071729957806,0.7349397590361446
123,0.9945828819068255,0.8900526730035722,0.7941495124593716,0.7984749455337691,0.8257261410788381,0.7459677419354839,0.7924187725631769,0.8080168776371308,0.7349397590361446
124,0.9905288755947054,0.8878219645499291,0.7941495124593716,0.8017429193899782,0.8278008298755186,0.75,0.7942238267148014,0.8080168776371308,0.7349397590361446
125,0.9932297079178366,0.8856024096385542,0.7952329360780065,0.8006535947712419,0.8298755186721992,0.7459677419354839,0.7942238267148014,0.8080168776371308,0.7349397590361446
126,0.9972966141903367,0.883393924826488,0.7963163596966414,0.7984749455337691,0.8319502074688797,0.7419354838709677,0.7924187725631769,0.8080168776371308,0.7349397590361446
127,0.9932315464694521,0.883393924826488,0.7963163596966414,0.8017429193899782,0.8319502074688797,0.7459677419354839,0.796028880866426,0.8080168776371308,0.7349397590361446
128,0.9918875353433924,0.8790098358695327,0.7973997833152763,0.803921568627451,0.8360995850622407,0.75,0.796028880866426,0.8080168776371308,0.7349397590361446
129,0.995934217344199,0.9001204819277108,0.7984832069339112,0.8017429193899782,0.8298755186721992,0.75,0.796028880866426,0.810126582278481,0.7469879518072289
130,0.9932333800317824,0.9023764229851738,0.7973997833152763,0.8028322440087146,0.8278008298755186,0.75,0.7978339350180506,0.810126582278481,0.7469879518072289
131,0.993235208625109,0.9014962593516209,0.7984832069339112,0.803921568627451,0.8319502074688797,0.75,0.796028880866426,0.810126582278481,0.7590361445783133
132,0.9945828819068255,0.9014962593516209,0.7995666305525461,0.803921568627451,0.8319502074688797,0.75,0.7978339350180506,0.810126582278481,0.7590361445783133
133,0.9986530648295354,0.9014962593516209,0.8017334777898159,0.8006535947712419,0.8319502074688797,0.75,0.7924187725631769,0.8143459915611815,0.7590361445783133
134,0.9945828819068256,0.9014962593516209,0.7984832069339112,0.8028322440087146,0.8319502074688797,0.75,0.7924187725631769,0.8122362869198312,0.7590361445783133
135,0.9972782284702587,0.9014962593516209,0.8017334777898159,0.803921568627451,0.8319502074688797,0.75,0.7978339350180506,0.8122362869198312,0.7710843373493976
136,0.993235208625109,0.906015037593985,0.7984832069339112,0.803921568627451,0.8278008298755186,0.75,0.7978339350180506,0.8122362869198312,0.7590361445783133
137,0.9918911826323822,0.9014962593516209,0.7984832069339112,0.8050108932461874,0.8319502074688797,0.75,0.7978339350180506,0.810126582278481,0.7590361445783133
138,0.9891994833579388,0.9023764229851738,0.7963163596966414,0.8050108932461874,0.8278008298755186,0.75,0.7996389891696751,0.810126582278481,0.7469879518072289
139,0.9959287315440473,0.9040884288236237,0.8017334777898159,0.8050108932461874,0.8340248962655602,0.7540322580645161,0.7978339350180506,0.810126582278481,0.7710843373493976
140,0.9959287315440473,0.9040884288236237,0.8017334777898159,0.8050108932461874,0.8340248962655602,0.7540322580645161,0.796028880866426,0.8122362869198312,0.7710843373493976
141,0.9986368882189458,0.906015037593985,0.800650054171181,0.8017429193899782,0.8278008298755186,0.75,0.7978339350180506,0.8122362869198312,0.7590361445783133
142,0.997294353176706,0.9014962593516209,0.8017334777898159,0.7995642701525054,0.8319502074688797,0.75,0.7942238267148014,0.810126582278481,0.7590361445783133
143,0.9972782284702587,0.9040884288236237,0.8017334777898159,0.803921568627451,0.8340248962655602,0.7540322580645161,0.796028880866426,0.810126582278481,0.7710843373493976
144,0.9999808894069984,0.9018450332186024,0.8028169014084507,0.8028322440087146,0.8360995850622407,0.7540322580645161,0.7924187725631769,0.8122362869198312,0.7710843373493976
145,0.9959305551885421,0.9040884288236237,0.800650054171181,0.803921568627451,0.8340248962655602,0.7540322580645161,0.7924187725631769,0.8122362869198312,0.7710843373493976
146,0.997274581181269,0.9018450332186024,0.8028169014084507,0.8050108932461874,0.8360995850622407,0.7540322580645161,0.796028880866426,0.8122362869198312,0.7710843373493976
147,0.9986622329243587,0.8992537313432836,0.8028169014084507,0.8017429193899782,0.8340248962655602,0.75,0.7942238267148014,0.8122362869198312,0.7710843373493976
148,0.9986713763073363,0.8970223325062034,0.8039003250270856,0.8028322440087146,0.8360995850622407,0.75,0.7978339350180506,0.810126582278481,0.7710843373493976
149,0.9959612775927981,0.9014962593516209,0.8039003250270856,0.8006535947712419,0.8319502074688797,0.75,0.796028880866426,0.8122362869198312,0.7710843373493976
150,0.9959612775927981,0.8970223325062034,0.8039003250270856,0.8006535947712419,0.8360995850622407,0.75,0.7942238267148014,0.810126582278481,0.7710843373493976
151,0.9999808894069984,0.8970223325062034,0.8028169014084507,0.8028322440087146,0.8360995850622407,0.75,0.796028880866426,0.810126582278481,0.7710843373493976
152,0.9973163269500672,0.8970223325062034,0.8039003250270856,0.8017429193899782,0.8360995850622407,0.75,0.796028880866426,0.810126582278481,0.7710843373493976
153,0.9986259017519753,0.9040884288236237,0.8028169014084507,0.803921568627451,0.8340248962655602,0.7540322580645161,0.7978339350180506,0.810126582278481,0.7710843373493976
154,0.9986313875319552,0.8996127435324177,0.8017334777898159,0.8028322440087146,0.8381742738589212,0.7540322580645161,0.7906137184115524,0.810126582278481,0.7710843373493976
155,0.9972782284702587,0.9018450332186024,0.8017334777898159,0.803921568627451,0.8360995850622407,0.7540322580645161,0.7978339350180506,0.8059071729957806,0.7710843373493976
156,0.9986313875319552,0.9018450332186024,0.8017334777898159,0.8028322440087146,0.8360995850622407,0.7540322580645161,0.7942238267148014,0.8080168776371308,0.7710843373493976
157,0.9986313875319552,0.8948019801980198,0.8017334777898159,0.8028322440087146,0.8381742738589212,0.75,0.7942238267148014,0.8080168776371308,0.7710843373493976
158,0.9986713763073363,0.9021903624054162,0.8039003250270856,0.8028322440087146,0.8402489626556017,0.7580645161290323,0.7942238267148014,0.8059071729957806,0.7710843373493976
159,0.9986713763073363,0.9092342702012136,0.8039003250270856,0.8028322440087146,0.8381742738589212,0.7620967741935484,0.796028880866426,0.8037974683544303,0.7710843373493976
160,0.9999662804557123,0.9092342702012136,0.8049837486457205,0.8050108932461874,0.8381742738589212,0.7620967741935484,0.7978339350180506,0.8080168776371308,0.7710843373493976
161,0.9959269128283214,0.9044235068668157,0.8028169014084507,0.8061002178649237,0.8381742738589212,0.7580645161290323,0.8014440433212996,0.8037974683544303,0.7710843373493976
162,0.9972782284702587,0.9044235068668157,0.8017334777898159,0.803921568627451,0.8381742738589212,0.7580645161290323,0.7942238267148014,0.8059071729957806,0.7710843373493976
163,0.9945828819068256,0.9044235068668157,0.8017334777898159,0.8061002178649237,0.8381742738589212,0.7580645161290323,0.7942238267148014,0.810126582278481,0.7710843373493976
164,0.9918984476776573,0.8996127435324177,0.800650054171181,0.8071895424836601,0.8381742738589212,0.7540322580645161,0.796028880866426,0.810126582278481,0.7710843373493976
165,0.9959305551885421,0.8996127435324177,0.800650054171181,0.803921568627451,0.8381742738589212,0.7540322580645161,0.7924187725631769,0.8080168776371308,0.7710843373493976
166,0.9999735750336919,0.8973914774990044,0.8039003250270856,0.803921568627451,0.8402489626556017,0.7540322580645161,0.796028880866426,0.8080168776371308,0.7710843373493976
167,0.997274581181269,0.8951811536627999,0.8028169014084507,0.8050108932461874,0.8423236514522822,0.7540322580645161,0.7942238267148014,0.8080168776371308,0.7710843373493976
168,0.9986622329243587,0.908923126303964,0.8028169014084507,0.8017429193899782,0.8340248962655602,0.7580645161290323,0.7942238267148014,0.8080168776371308,0.7710843373493976
169,0.9959484768566295,0.9018450332186024,0.8028169014084507,0.7995642701525054,0.8360995850622407,0.7540322580645161,0.7924187725631769,0.8059071729957806,0.7710843373493976
170,0.9959867758333919,0.9021903624054162,0.8060671722643553,0.8028322440087146,0.8402489626556017,0.7580645161290323,0.796028880866426,0.8080168776371308,0.7710843373493976
