epoch,train_accuracy,val_accuracy,train_loss,val_loss,gender_fairness,age_fairness
1,0.5876136422157288,0.6941879391670227,1.307196855545044,1.018385410308838,0.9714161220043573,0.7137376320926163
2,0.6079503297805786,0.7072243094444275,1.2166880369186401,0.9551782608032227,0.9840541417512632,0.6943425877422735
3,0.6270582675933838,0.7224334478378296,1.1337478160858154,0.9099087715148926,0.9904399570773583,0.7104588567034094
4,0.6462889909744263,0.7294948101043701,1.057750940322876,0.8722957372665405,0.993102847856369,0.7048351718218521
5,0.6684688925743103,0.7403584718704224,0.9918304085731506,0.8398473262786865,0.9873125392028284,0.7410266064257028
6,0.6835831999778748,0.738728940486908,0.9305906295776367,0.8151320219039917,0.9829503335804299,0.7259036144578314
7,0.6959326863288879,0.738728940486908,0.8954148888587952,0.7966117262840271,0.9858456969998843,0.7672763593233035
8,0.7080363631248474,0.7441607713699341,0.8602028489112854,0.7796345353126526,0.9887920063207596,0.7912162789977389
9,0.7131358981132507,0.7485062479972839,0.8298452496528625,0.7663685083389282,0.9974741112146943,0.7991239561159326
10,0.7203858494758606,0.7501357793807983,0.811173141002655,0.7544764280319214,0.9989134314652007,0.8011573504063039
11,0.7267141938209534,0.7501357793807983,0.7913354635238647,0.7445464730262756,0.9960243063733573,0.7953139179935649
12,0.7348856925964355,0.7479630708694458,0.7729925513267517,0.7356811165809631,0.9873861895630714,0.7923697270471464
13,0.7377734184265137,0.7485062479972839,0.7605688571929932,0.7276025414466858,0.9859593309076334,0.7964541070834719
14,0.7425657510757446,0.7485062479972839,0.7561005353927612,0.719963014125824,0.9831014056366169,0.8014632524110409
15,0.7445932626724243,0.7490494251251221,0.7371565103530884,0.7109924554824829,0.9788412823370772,0.804399203914089
16,0.7490783929824829,0.7506789565086365,0.731990396976471,0.7057451605796814,0.9690078935149357,0.8193880089559664
17,0.7479110360145569,0.7544812560081482,0.7296655178070068,0.6998464465141296,0.9733311109259105,0.8243842773032589
18,0.7532563209533691,0.7512221336364746,0.7160704135894775,0.6945821046829224,0.970428726203374,0.8307914089921443
19,0.7531948685646057,0.7544812560081482,0.7069991230964661,0.6881898045539856,0.9677404461735447,0.8365272697040239
20,0.7546080350875854,0.7561107873916626,0.7041773796081543,0.6831391453742981,0.9664077294448759,0.8386888388763857
21,0.7588473558425903,0.7561107873916626,0.6949670314788818,0.6800686717033386,0.9636340510695552,0.8403225304318046
22,0.7595232129096985,0.7577403783798218,0.6920129656791687,0.6754719018936157,0.9650825421892502,0.8360021061108185
23,0.7649914026260376,0.7593699097633362,0.6826084852218628,0.6718932390213013,0.9665269472973241,0.835079613893243
24,0.762718141078949,0.7582835555076599,0.6816655993461609,0.6677855849266052,0.963721353836374,0.8329493087557603
25,0.7625337839126587,0.7604562640190125,0.6762782335281372,0.663390576839447,0.9665664626981827,0.837907340355497
26,0.7608749270439148,0.7609994411468506,0.6814414262771606,0.6603448987007141,0.9652070161964974,0.8400503258807028
27,0.763885498046875,0.7642585635185242,0.6660096049308777,0.6566047668457031,0.9763722094212076,0.8444184902876813
28,0.7679405212402344,0.7664312720298767,0.664417028427124,0.6526845693588257,0.979195523677606,0.8422698427296974
29,0.763885498046875,0.7664312720298767,0.664730429649353,0.650520920753479,0.9764233629956054,0.8401321020121093
30,0.7727943062782288,0.7696903944015503,0.6515679955482483,0.6471459865570068,0.979260176443275,0.8401321020121093
31,0.7694150805473328,0.7680608630180359,0.6541326642036438,0.6458321809768677,0.980614021205887,0.8233033399420466
32,0.7737773656845093,0.7696903944015503,0.642078697681427,0.64264315366745,0.9764995567812469,0.8253929423276863
33,0.7727328538894653,0.7696903944015503,0.6467887759208679,0.6410526633262634,0.979260176443275,0.8380051852981547
34,0.7749447226524353,0.7702335715293884,0.6450467705726624,0.6375172734260559,0.9778905817909068,0.8380051852981547
